label,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
N,0.0,0.0,0.1282051282051282,0.17307692307692307,0.12179487179487179,0.3717948717948718,0.04487179487179487,0.5256410256410257,-0.02564102564102564,0.6089743589743589,0.057692307692307696,0.3717948717948718,0.057692307692307696,0.6666666666666666,0.04487179487179487,0.8205128205128205,0.03205128205128205,0.9487179487179487,-0.07692307692307693,0.3717948717948718,-0.0641025641025641,0.6794871794871795,-0.05128205128205128,0.8589743589743589,-0.04487179487179487,1.0,-0.1858974358974359,0.36538461538461536,-0.16025641025641027,0.6410256410256411,-0.08974358974358974,0.7051282051282052,-0.03205128205128205,0.717948717948718,-0.25,0.358974358974359,-0.20512820512820512,0.5576923076923077,-0.1282051282051282,0.5961538461538461,-0.07692307692307693,0.5833333333333334
N,0.0,0.0,0.12025316455696203,0.17088607594936708,0.12658227848101267,0.3670886075949367,0.06962025316455696,0.5316455696202531,0.0189873417721519,0.620253164556962,0.06962025316455696,0.37341772151898733,0.08227848101265822,0.6645569620253164,0.08227848101265822,0.8164556962025317,0.08227848101265822,0.9430379746835443,-0.06329113924050633,0.379746835443038,-0.0379746835443038,0.6962025316455697,-0.012658227848101266,0.8670886075949367,0.0,1.0,-0.17088607594936708,0.379746835443038,-0.13291139240506328,0.6582278481012658,-0.06329113924050633,0.740506329113924,-0.012658227848101266,0.7721518987341772,-0.23417721518987342,0.37341772151898733,-0.18354430379746836,0.569620253164557,-0.10759493670886076,0.6139240506329114,-0.056962025316455694,0.6139240506329114
N,0.0,0.0,0.1464968152866242,0.1592356687898089,0.16560509554140126,0.3630573248407643,0.10828025477707007,0.5222929936305732,0.050955414012738856,0.6178343949044586,0.10191082802547771,0.35668789808917195,0.12738853503184713,0.6560509554140127,0.1337579617834395,0.8089171974522293,0.14012738853503184,0.9426751592356688,-0.03821656050955414,0.36942675159235666,0.006369426751592357,0.6878980891719745,0.03821656050955414,0.8662420382165605,0.06369426751592357,1.0,-0.1464968152866242,0.37579617834394907,-0.09554140127388536,0.6560509554140127,-0.01910828025477707,0.6942675159235668,0.03184713375796178,0.6815286624203821,-0.21656050955414013,0.3821656050955414,-0.1464968152866242,0.5732484076433121,-0.07006369426751592,0.5987261146496815,-0.01910828025477707,0.5732484076433121
N,0.0,0.0,0.1464968152866242,0.15286624203821655,0.17197452229299362,0.3503184713375796,0.11464968152866242,0.5095541401273885,0.06369426751592357,0.6050955414012739,0.10191082802547771,0.3503184713375796,0.12738853503184713,0.6496815286624203,0.1337579617834395,0.8089171974522293,0.14012738853503184,0.9426751592356688,-0.03184713375796178,0.36942675159235666,0.012738853503184714,0.6878980891719745,0.044585987261146494,0.8598726114649682,0.06369426751592357,1.0,-0.1464968152866242,0.37579617834394907,-0.09554140127388536,0.6496815286624203,-0.01910828025477707,0.6624203821656051,0.03184713375796178,0.6305732484076433,-0.21656050955414013,0.37579617834394907,-0.15286624203821655,0.5668789808917197,-0.07643312101910828,0.5859872611464968,-0.03184713375796178,0.554140127388535
N,0.0,0.0,0.15822784810126583,0.16455696202531644,0.17721518987341772,0.3670886075949367,0.10759493670886076,0.5316455696202531,0.05063291139240506,0.6265822784810127,0.08860759493670886,0.36075949367088606,0.08860759493670886,0.6645569620253164,0.0759493670886076,0.8227848101265823,0.06329113924050633,0.9493670886075949,-0.05063291139240506,0.3670886075949367,-0.0379746835443038,0.689873417721519,-0.02531645569620253,0.8670886075949367,-0.0189873417721519,1.0,-0.15822784810126583,0.3670886075949367,-0.11392405063291139,0.6455696202531646,-0.0379746835443038,0.7341772151898734,0.012658227848101266,0.7658227848101266,-0.22784810126582278,0.3670886075949367,-0.15822784810126583,0.5632911392405063,-0.08227848101265822,0.6139240506329114,-0.03164556962025317,0.620253164556962
N,0.0,0.0,0.18238993710691823,0.13836477987421383,0.24528301886792453,0.34591194968553457,0.20125786163522014,0.5220125786163522,0.14465408805031446,0.6163522012578616,0.0440251572327044,0.37735849056603776,0.05660377358490566,0.6540880503144654,0.050314465408805034,0.8050314465408805,0.0440251572327044,0.9371069182389937,-0.0880503144654088,0.39622641509433965,-0.0440251572327044,0.7044025157232704,-0.025157232704402517,0.8679245283018868,-0.018867924528301886,1.0,-0.16352201257861634,0.4025157232704403,-0.08176100628930817,0.6540880503144654,-0.031446540880503145,0.7924528301886793,0.0,0.8805031446540881,-0.18238993710691823,0.4025157232704403,-0.09433962264150944,0.5723270440251572,-0.025157232704402517,0.6415094339622641,0.012578616352201259,0.6792452830188679
N,0.0,0.0,0.18354430379746836,0.14556962025316456,0.22784810126582278,0.35443037974683544,0.17088607594936708,0.5253164556962026,0.12025316455696203,0.6329113924050633,0.0759493670886076,0.379746835443038,0.06329113924050633,0.6645569620253164,0.05063291139240506,0.8227848101265823,0.0379746835443038,0.9493670886075949,-0.06329113924050633,0.379746835443038,-0.04430379746835443,0.6962025316455697,-0.0379746835443038,0.8670886075949367,-0.03164556962025317,1.0,-0.15822784810126583,0.379746835443038,-0.0949367088607595,0.6518987341772152,-0.0379746835443038,0.7658227848101266,-0.006329113924050633,0.8354430379746836,-0.20253164556962025,0.379746835443038,-0.12025316455696203,0.569620253164557,-0.05063291139240506,0.6329113924050633,-0.012658227848101266,0.6582278481012658
N,0.0,0.0,0.13636363636363635,0.18181818181818182,0.12987012987012986,0.38961038961038963,0.025974025974025976,0.5324675324675324,-0.05844155844155844,0.6103896103896104,0.09740259740259741,0.4025974025974026,0.045454545454545456,0.6753246753246753,0.006493506493506494,0.8311688311688312,-0.032467532467532464,0.961038961038961,-0.03896103896103896,0.36363636363636365,-0.08441558441558442,0.6753246753246753,-0.11038961038961038,0.8571428571428571,-0.14285714285714285,1.0,-0.16883116883116883,0.3246753246753247,-0.2012987012987013,0.6298701298701299,-0.12337662337662338,0.6103896103896104,-0.07142857142857142,0.5324675324675324,-0.2662337662337662,0.3051948051948052,-0.2532467532467532,0.5324675324675324,-0.18181818181818182,0.5324675324675324,-0.14285714285714285,0.474025974025974
N,0.0,0.0,0.11724137931034483,0.19310344827586207,0.09655172413793103,0.4068965517241379,-0.013793103448275862,0.5448275862068965,-0.11724137931034483,0.6206896551724138,0.1103448275862069,0.4068965517241379,0.013793103448275862,0.696551724137931,-0.04827586206896552,0.8620689655172413,-0.09655172413793103,0.9862068965517241,-0.020689655172413793,0.3310344827586207,-0.11724137931034483,0.6689655172413793,-0.16551724137931034,0.8620689655172413,-0.20689655172413793,1.0,-0.16551724137931034,0.2689655172413793,-0.27586206896551724,0.593103448275862,-0.2206896551724138,0.6,-0.1724137931034483,0.5448275862068965,-0.2896551724137931,0.22758620689655173,-0.33793103448275863,0.4827586206896552,-0.2827586206896552,0.4896551724137931,-0.2413793103448276,0.43448275862068964
N,0.0,0.0,0.09655172413793103,0.2,0.05517241379310345,0.41379310344827586,-0.10344827586206896,0.5310344827586206,-0.23448275862068965,0.593103448275862,0.12413793103448276,0.43448275862068964,0.006896551724137931,0.7034482758620689,-0.06206896551724138,0.8689655172413793,-0.11724137931034483,0.993103448275862,0.020689655172413793,0.3448275862068966,-0.10344827586206896,0.6620689655172414,-0.1793103448275862,0.8551724137931035,-0.22758620689655173,1.0,-0.1103448275862069,0.2689655172413793,-0.27586206896551724,0.5793103448275863,-0.27586206896551724,0.5793103448275863,-0.2482758620689655,0.5241379310344828,-0.2413793103448276,0.2,-0.33793103448275863,0.46206896551724136,-0.3103448275862069,0.46206896551724136,-0.2827586206896552,0.4
